date,100016,100025,100033,101206,101207,101208,102885,102886,102887,118632,118633,118634,118635,118636,119092,119093,119094,119095,119120,119551,119552,119598,119599,120503,120504,120505,120506,120507,120841,120842,120843,120844,125497,125498,148567,148568,148569,149322,149323,149324
2022-01-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-04,-0.010305675278522441,-0.0035528500697270538,-0.013327956578670475,0.0011530660807157478,-0.010864943899454582,-0.0001409531716876078,0.01112238630597906,0.011314396368528934,-0.010458879135153754,-0.0007143874361195124,-0.014678829084681988,-0.003672533845770931,-0.00971805089501887,0.003127988524067593,-0.00656057563760426,-0.00018654039316978732,-0.003597243431041064,0.01875721101672001,0.0026507447952139884,-0.0007023918095966364,-0.018306189594196276,-0.01473510633799846,-0.018716208860989125,0.00423117676896223,-0.011466829821405344,-0.01989961139896379,0.0005186955598572851,0.00048049885089729294,0.0035502851321613793,0.017329159054509713,0.018159561317569795,0.00024284483353276265,0.0010013491166471766,-0.00501033615682045,0.019317764485832445,0.01586546409961498,0.008377797796410569,-0.00859180782981206,0.000481760643978868,-0.010498106055968681
2022-01-05,0.012865147173222402,-4.9574044555633634e-05,-0.0043862505627935144,0.0038664088624247306,0.0006028122501933186,0.0003823652379790765,-0.007878079592923748,0.00677883491572473,-0.005307983077498357,0.00591309548562835,-0.010679486352197176,0.0028654918101833626,-0.01360445415603051,7.282501473060421e-05,-0.007510573515811081,-0.0028632116767368654,0.01659501062351043,0.019897587321759058,0.004416484421596811,0.006246848975296038,-0.005105670642393756,-0.005160955171965909,-0.0011368054499045765,0.005752012755088298,0.01392250288860808,0.030351840754774706,0.0072005900565965675,0.0006572641859228234,-0.0015429004722626871,0.015399561097477754,-0.01230433199854375,0.0004624373099149093,0.00425036186573613,-0.005184274197339134,-0.003939476458800328,-0.007659560517787267,0.01529353555205848,-0.006480103251245817,0.008670063694267593,-0.0025932923306100086
2022-01-06,-0.011377473794089044,-0.0018800935089104964,-0.005166856276071274,-0.0021276290437670653,-0.029100910221989462,-0.0001434930256276612,0.01527676872993089,0.03112680926740108,0.01267825135414924,0.003539543482502072,0.00022176564589249104,-0.008739904215863459,0.0036690355635018435,0.00021183916111700007,0.009925844102472992,-0.009811329807011826,-0.0002457144509006026,-0.0004306103489410962,0.003598241174058714,0.014045411241083272,-0.011091013614885181,0.004824474274200297,-0.007924386209114176,0.011688443989298136,0.0038931418002672302,-0.00491654768854477,-0.006553352877645469,0.0001363303164716445,0.009173658015580788,0.004295971727924952,0.008508951233409334,0.0006502296634043336,-0.0035889569026816837,-0.0027061599933333458,0.011891810045088436,-0.004708844510202148,0.000862976286765349,-0.0038182773644422907,-0.013860718408296946,-0.008381887580739433
2022-01-07,-0.001209993253041941,0.0020364653380609,-0.005748320388812123,-0.006314138178965978,0.024766298409615084,0.00021527042824653897,-0.009369216617249654,-0.008835135493370339,-0.016497903698783678,-0.005792801466367847,0.006490641173619194,-0.020607004482260827,0.0029221031957511467,0.00019855715136674057,0.009330655089742734,0.00821512930773416,-0.018524194364527458,0.03248200739868978,-0.0024653616685567092,-0.0015472004327833355,0.015111019736842035,0.032829666450137074,-0.04425210886790676,0.017089849788099354,0.001934891160306762,0.00965463194553795,0.00532354054997386,0.0006106066606106353,0.007973836666311795,-0.0028656940580680246,-0.01347654050765179,0.00017557603035522895,-0.0027189241936129704,-0.012660430490816776,0.0005154167809728882,0.007001255389342598,0.0011733120536681074,-0.004069053798134381,0.00431719539823594,0.011680214564678382
2022-01-10,-0.008638609964712218,0.0067909448984027065,0.006277089056260898,0.011547847708256676,0.0012505100764785837,0.0006900682926327395,-0.0012020794872302787,-0.0007218116828764387,-0.011592932448679316,0.006359626150819864,-0.025402077173765192,-0.023267712952976694,-0.013569087294242776,0.0035633933298042653,-0.009960839699557078,0.005685231374018995,-0.006877534516561812,0.02614426663778513,-0.00035306495689080286,-0.0015477919131936524,0.009464862505456306,0.05111267890640803,0.033761397888085964,0.0016170465539191436,0.014867086760129489,0.00025171613094165934,0.0031600968191507484,0.0009581408086247745,-0.021464434491628603,-0.0008013394038033361,-0.002583146272159609,0.0008529889867983087,0.003056607010733625,-0.019536471220523377,0.024234266421831352,-0.011126951071787183,0.009372118706749033,0.001601346574887863,0.003649569881229775,0.0013564595046759997
2022-01-11,0.005562021453902943,0.0015452087167950879,0.0016221102292004463,0.0061064686429372905,0.01543700042069851,0.00024208069806697097,0.011263459618934935,-0.011612955237116362,-0.004020721515343051,-0.007272441287296094,0.012256493326626261,-0.02306448188914323,0.003465717780657407,-0.002502332543180885,-0.004162927380909176,-0.011191497902191538,-0.018052292467606423,-0.029919750288089353,-0.0005839402308918107,0.014548644713160419,-0.005536424345046753,0.010483223096807048,0.018182740317016277,0.010264066921924275,0.012452306512314104,-0.008897775302345923,2.1569600197723915e-05,0.00027882672227841354,0.0004921594349398539,0.011120298866791556,0.0015378407190509424,0.000200017476829073,-0.00970276647418633,0.013361251214659031,-0.0019645276345355844,-0.0020821007193900787,-0.0013551223625304365,-0.003797300725943198,-0.010733561692568894,-0.0026067521177546293
2022-01-12,-0.00240422529890727,-0.004719228587634738,-0.002770143689911242,0.012167250737791013,-0.002781007325390994,1.285642014270394e-05,0.004676412559383225,-0.010910099345850854,-0.009195944608493156,0.0003192185901723654,0.001672497055617006,0.011474648686590427,-0.002757690560820869,0.004769333483166882,0.01553363667855212,-0.0003068759544565536,-0.0020557763387846206,-0.01523221095363625,0.001519602877114723,0.007309967586534016,0.020588900290449796,-0.002010219991390616,-0.0050394625421147365,-0.0025832874177594833,0.006278779746762275,-0.010307950666427534,-0.004177059068056543,0.0005051671482267928,-0.0029598600542417586,0.00023871862005209188,-0.004301747760425023,0.0005191511910951352,-0.0026377880363420703,-0.021156722020887142,0.0273543178015756,0.009628185735349515,0.0057293917798304506,-0.009925437901238565,-0.006543662087601598,-0.00026247076608032494
2022-01-13,-0.00405020695093572,-0.0006230955691826079,0.0028693843649543194,-0.007862652305762885,0.003881937177533157,0.0002973008935738264,-0.009585331182973333,0.005303287692018488,0.00017514975303889457,0.006282173720621564,-0.01322213626012414,-0.03761914403309985,-0.006074986527247694,-0.002674333308114063,0.004154858234698411,-0.0044691954239693965,0.008762237465868461,-0.03405093875540188,0.002018358119774799,-0.0036178399866897415,0.009215961609248646,0.00933353696163186,0.00116958067656725,0.011027627580082688,0.004700436867885349,0.019848017933824513,-0.005458221322801493,7.183141515554325e-05,0.004022449048006971,-0.005989637465259268,-0.0012340931830947532,0.0008666940436503623,-0.007040257747719991,0.0036413580767458154,0.004405576792987809,-0.013634016629270218,-0.0054269066632020024,-0.0071700494043671625,0.009010744375395063,0.01858954274752711
